Antecedente;Consequente;Suporte;Confianca;Matriz Antecedentes;Matriz Consequentes;Pto Medio Anteced.;Pto Medio Conseq.;Suporte Anteced.;Suporte Conseq.;Dist. Anteced. -> Conseq.;Dist. Anteced. x Origem;Dist. Conseq. x Origem
[6, 13, 9, 3];[12, 16];1;33.3%;"[[0.   2.19 3.65 3.48]
 [2.19 0.   4.71 4.66]
 [3.65 4.71 0.   1.03]
 [3.48 4.66 1.03 0.  ]]";"[[0.  3.7]
 [3.7 0. ]]";"[ 0.752 -0.052  0.693 -0.16  -0.233 -0.059  0.104 -0.029 -0.035 -0.003
 -0.021]";"[ 0.569 -0.67   0.075  0.14   0.498  0.334 -0.002 -0.149 -0.032 -0.005
  0.081]";3;4;3.5177440554408657;[3.69746206];[2.48123667]
[12, 6, 9, 3];[13, 16];1;25.0%;"[[0.   2.68 2.21 3.11]
 [2.68 0.   3.65 3.48]
 [2.21 3.65 0.   1.03]
 [3.11 3.48 1.03 0.  ]]";"[[0.   5.22]
 [5.22 0.  ]]";"[ 0.798 -0.439  0.556  0.204 -0.035 -0.148 -0.03  -0.019  0.033 -0.021
  0.004]";"[ 0.476  0.104  0.348 -0.589  0.103  0.512  0.266 -0.169 -0.168  0.03
  0.033]";4;3;3.4854683176920496;[3.00406409];[2.81343379]
[12, 13, 16];[3, 6, 9];1;50.0%;"[[0.   5.08 3.7 ]
 [5.08 0.   5.22]
 [3.7  5.22 0.  ]]";"[[0.   3.48 1.03]
 [3.48 0.   3.65]
 [1.03 3.65 0.  ]]";"[ 0.528 -0.16   0.298 -0.104  0.226  0.278  0.178 -0.221 -0.057  0.04
  0.067]";"[ 0.854 -0.355  0.675 -0.017 -0.204 -0.134 -0.042  0.083 -0.011 -0.047
 -0.04 ]";2;4;1.2100522516793464;[2.58915096];[3.40043204]
[13, 9, 16];[3, 6, 12];1;50.0%;"[[0.   4.71 5.22]
 [4.71 0.   4.55]
 [5.22 4.55 0.  ]]";"[[0.   3.48 3.11]
 [3.48 0.   2.68]
 [3.11 2.68 0.  ]]";"[ 0.537 -0.16   0.603 -0.307 -0.019  0.372  0.053 -0.164 -0.124  0.063
 -0.037]";"[ 0.844 -0.356  0.371  0.186  0.041 -0.228  0.083  0.026  0.056 -0.07
  0.064]";2;4;2.221292542687072;[4.14315301];[2.71987926]
[12, 9, 16];[3, 6, 13];1;33.3%;"[[0.   2.21 3.7 ]
 [2.21 0.   4.55]
 [3.7  4.55 0.  ]]";"[[0.   3.48 4.66]
 [3.48 0.   2.19]
 [4.66 2.19 0.  ]]";"[ 0.599 -0.675  0.42   0.179  0.244  0.254 -0.126 -0.151 -0.033  0.04
 -0.005]";"[ 0.782  0.16   0.554 -0.299 -0.223 -0.109  0.262  0.012 -0.035 -0.047
  0.031]";3;3;3.8064959833977428;[3.59310024];[3.6910287]
[12, 13, 9];[3, 6, 16];1;25.0%;"[[0.   5.08 2.21]
 [5.08 0.   4.71]
 [2.21 4.71 0.  ]]";"[[0.   3.48 4.93]
 [3.48 0.   3.38]
 [4.93 3.38 0.  ]]";"[ 0.578 -0.173  0.685  0.178 -0.037  0.023  0.058 -0.282  0.007  0.105
 -0.001]";"[ 0.803 -0.343  0.289 -0.299  0.059  0.121  0.079  0.143 -0.076 -0.113
  0.027]";4;2;2.288224108412758;[2.16925779];[4.96154491]
[6, 13, 16];[3, 9, 12];1;33.3%;"[[0.   2.19 3.38]
 [2.19 0.   5.22]
 [3.38 5.22 0.  ]]";"[[0.   1.03 3.11]
 [1.03 0.   2.21]
 [3.11 2.21 0.  ]]";"[ 0.743  0.146  0.242 -0.465  0.019  0.313  0.175 -0.078 -0.059 -0.036
  0.022]";"[ 0.639 -0.662  0.732  0.345  0.003 -0.168 -0.039 -0.06  -0.009  0.029
  0.004]";3;4;4.213989405057746;[3.09561886];[3.60551702]
[12, 6, 16];[3, 9, 13];1;33.3%;"[[0.   2.68 3.7 ]
 [2.68 0.   3.38]
 [3.7  3.38 0.  ]]";"[[0.   1.03 4.66]
 [1.03 0.   4.71]
 [4.66 4.71 0.  ]]";"[ 0.805 -0.369  0.059  0.02   0.282  0.195 -0.003 -0.065  0.032 -0.06
  0.054]";"[ 0.577 -0.146  0.914 -0.141 -0.261 -0.05   0.14  -0.074 -0.1    0.052
 -0.028]";3;3;3.2557157031360906;[3.03688334];[3.97461552]
[12, 6, 13];[3, 9, 16];1;20.0%;"[[0.   2.68 5.08]
 [2.68 0.   2.19]
 [5.08 2.19 0.  ]]";"[[0.   1.03 4.93]
 [1.03 0.   4.55]
 [4.93 4.55 0.  ]]";"[ 0.784  0.133  0.324  0.02   0.001 -0.036  0.18  -0.196  0.072  0.006
  0.058]";"[ 0.598 -0.649  0.65  -0.141  0.021  0.181 -0.043  0.058 -0.14  -0.013
 -0.032]";5;2;3.759325881318181;[1.63508908];[5.9798717]
[6, 9, 16];[3, 12, 13];1;33.3%;"[[0.   3.65 3.38]
 [3.65 0.   4.55]
 [3.38 4.55 0.  ]]";"[[0.   3.11 4.66]
 [3.11 0.   5.08]
 [4.66 5.08 0.  ]]";"[ 0.815 -0.369  0.363 -0.183  0.038  0.288 -0.129 -0.008 -0.035 -0.036
 -0.049]";"[ 0.567 -0.147  0.61   0.062 -0.016 -0.144  0.265 -0.131 -0.033  0.029
  0.076]";3;3;1.2902584823965864;[3.51876468];[2.51119043]
[6, 13, 9];[3, 12, 16];1;25.0%;"[[0.   2.19 3.65]
 [2.19 0.   4.71]
 [3.65 4.71 0.  ]]";"[[0.   3.11 4.93]
 [3.11 0.   3.7 ]
 [4.93 3.7  0.  ]]";"[ 0.794  0.134  0.628 -0.183 -0.244  0.058  0.055 -0.139  0.006  0.029
 -0.046]";"[ 0.588 -0.65   0.345  0.063  0.265  0.087  0.082  0.    -0.074 -0.037
  0.072]";4;2;3.3096687317272653;[2.82901286];[4.62940804]
[12, 6, 9];[3, 13, 16];1;20.0%;"[[0.   2.68 2.21]
 [2.68 0.   3.65]
 [2.21 3.65 0.  ]]";"[[0.   4.66 4.93]
 [4.66 0.   5.22]
 [4.93 5.22 0.  ]]";"[ 0.856 -0.381  0.446  0.302  0.02  -0.061 -0.124 -0.126  0.096  0.006
 -0.013]";"[ 0.526 -0.134  0.528 -0.423  0.002  0.205  0.261 -0.013 -0.164 -0.013
  0.04 ]";5;1;4.594470373574708;[2.42268958];[7.74414498]
[13, 16, 3];[6, 9, 12];1;100.0%;"[[0.   5.22 4.66]
 [5.22 0.   4.93]
 [4.66 4.93 0.  ]]";"[[0.   3.65 2.68]
 [3.65 0.   2.21]
 [2.68 2.21 0.  ]]";"[ 0.526 -0.134  0.528 -0.423  0.002  0.205  0.261 -0.013 -0.164 -0.013
  0.04 ]";"[ 0.856 -0.381  0.446  0.302  0.02  -0.061 -0.124 -0.126  0.096  0.006
 -0.013]";1;5;4.594470373574708;[7.74414498];[2.42268958]
[12, 16, 3];[6, 9, 13];1;50.0%;"[[0.   3.7  3.11]
 [3.7  0.   4.93]
 [3.11 4.93 0.  ]]";"[[0.   3.65 2.19]
 [3.65 0.   4.71]
 [2.19 4.71 0.  ]]";"[ 0.588 -0.65   0.345  0.063  0.265  0.087  0.082  0.    -0.074 -0.037
  0.072]";"[ 0.794  0.134  0.628 -0.183 -0.244  0.058  0.055 -0.139  0.006  0.029
 -0.046]";2;4;3.3096687317272653;[4.62940804];[2.82901286]
[12, 13, 3];[6, 9, 16];1;33.3%;"[[0.   5.08 3.11]
 [5.08 0.   4.66]
 [3.11 4.66 0.  ]]";"[[0.   3.65 3.38]
 [3.65 0.   4.55]
 [3.38 4.55 0.  ]]";"[ 0.567 -0.147  0.61   0.062 -0.016 -0.144  0.265 -0.131 -0.033  0.029
  0.076]";"[ 0.815 -0.369  0.363 -0.183  0.038  0.288 -0.129 -0.008 -0.035 -0.036
 -0.049]";3;3;1.2902584823965864;[2.51119043];[3.51876468]
[9, 16, 3];[6, 12, 13];1;50.0%;"[[0.   4.55 1.03]
 [4.55 0.   4.93]
 [1.03 4.93 0.  ]]";"[[0.   2.68 2.19]
 [2.68 0.   5.08]
 [2.19 5.08 0.  ]]";"[ 0.598 -0.649  0.65  -0.141  0.021  0.181 -0.043  0.058 -0.14  -0.013
 -0.032]";"[ 0.784  0.133  0.324  0.02   0.001 -0.036  0.18  -0.196  0.072  0.006
  0.058]";2;5;3.759325881318181;[5.9798717];[1.63508908]
[13, 9, 3];[6, 12, 16];1;33.3%;"[[0.   4.71 4.66]
 [4.71 0.   1.03]
 [4.66 1.03 0.  ]]";"[[0.   2.68 3.38]
 [2.68 0.   3.7 ]
 [3.38 3.7  0.  ]]";"[ 0.577 -0.146  0.914 -0.141 -0.261 -0.05   0.14  -0.074 -0.1    0.052
 -0.028]";"[ 0.805 -0.369  0.059  0.02   0.282  0.195 -0.003 -0.065  0.032 -0.06
  0.054]";3;3;3.2557157031360906;[3.97461552];[3.03688334]
[12, 9, 3];[6, 13, 16];1;25.0%;"[[0.   2.21 3.11]
 [2.21 0.   1.03]
 [3.11 1.03 0.  ]]";"[[0.   2.19 3.38]
 [2.19 0.   5.22]
 [3.38 5.22 0.  ]]";"[ 0.639 -0.662  0.732  0.345  0.003 -0.168 -0.039 -0.06  -0.009  0.029
  0.004]";"[ 0.743  0.146  0.242 -0.465  0.019  0.313  0.175 -0.078 -0.059 -0.036
  0.022]";4;3;4.213989405057746;[3.60551702];[3.09561886]
[6, 16, 3];[9, 12, 13];1;50.0%;"[[0.   3.38 3.48]
 [3.38 0.   4.93]
 [3.48 4.93 0.  ]]";"[[0.   2.21 4.71]
 [2.21 0.   5.08]
 [4.71 5.08 0.  ]]";"[ 0.803 -0.343  0.289 -0.299  0.059  0.121  0.079  0.143 -0.076 -0.113
  0.027]";"[ 0.578 -0.173  0.685  0.178 -0.037  0.023  0.058 -0.282  0.007  0.105
 -0.001]";2;4;2.288224108412758;[4.96154491];[2.16925779]
[6, 13, 3];[9, 12, 16];1;33.3%;"[[0.   2.19 3.48]
 [2.19 0.   4.66]
 [3.48 4.66 0.  ]]";"[[0.   2.21 4.55]
 [2.21 0.   3.7 ]
 [4.55 3.7  0.  ]]";"[ 0.782  0.16   0.554 -0.299 -0.223 -0.109  0.262  0.012 -0.035 -0.047
  0.031]";"[ 0.599 -0.675  0.42   0.179  0.244  0.254 -0.126 -0.151 -0.033  0.04
 -0.005]";3;3;3.8064959833977428;[3.6910287];[3.59310024]
[12, 6, 3];[9, 13, 16];1;25.0%;"[[0.   2.68 3.11]
 [2.68 0.   3.48]
 [3.11 3.48 0.  ]]";"[[0.   4.71 4.55]
 [4.71 0.   5.22]
 [4.55 5.22 0.  ]]";"[ 0.844 -0.356  0.371  0.186  0.041 -0.228  0.083  0.026  0.056 -0.07
  0.064]";"[ 0.537 -0.16   0.603 -0.307 -0.019  0.372  0.053 -0.164 -0.124  0.063
 -0.037]";4;2;2.221292542687072;[2.71987926];[4.14315301]
[6, 9, 3];[12, 13, 16];1;25.0%;"[[0.   3.65 3.48]
 [3.65 0.   1.03]
 [3.48 1.03 0.  ]]";"[[0.   5.08 3.7 ]
 [5.08 0.   5.22]
 [3.7  5.22 0.  ]]";"[ 0.854 -0.355  0.675 -0.017 -0.204 -0.134 -0.042  0.083 -0.011 -0.047
 -0.04 ]";"[ 0.528 -0.16   0.298 -0.104  0.226  0.278  0.178 -0.221 -0.057  0.04
  0.067]";4;2;1.2100522516793464;[3.40043204];[2.58915096]
[13, 16];[3, 6, 9, 12];1;33.3%;"[[0.   5.22]
 [5.22 0.  ]]";"[[0.   3.48 1.03 3.11]
 [3.48 0.   3.65 2.68]
 [1.03 3.65 0.   2.21]
 [3.11 2.68 2.21 0.  ]]";"[ 0.476  0.104  0.348 -0.589  0.103  0.512  0.266 -0.169 -0.168  0.03
  0.033]";"[ 0.798 -0.439  0.556  0.204 -0.035 -0.148 -0.03  -0.019  0.033 -0.021
  0.004]";3;4;3.4854683176920496;[2.81343379];[3.00406409]
[12, 16];[3, 6, 9, 13];1;25.0%;"[[0.  3.7]
 [3.7 0. ]]";"[[0.   3.48 1.03 4.66]
 [3.48 0.   3.65 2.19]
 [1.03 3.65 0.   4.71]
 [4.66 2.19 4.71 0.  ]]";"[ 0.569 -0.67   0.075  0.14   0.498  0.334 -0.002 -0.149 -0.032 -0.005
  0.081]";"[ 0.752 -0.052  0.693 -0.16  -0.233 -0.059  0.104 -0.029 -0.035 -0.003
 -0.021]";4;3;3.5177440554408657;[2.48123667];[3.69746206]
[12, 13];[3, 6, 9, 16];1;20.0%;"[[0.   5.08]
 [5.08 0.  ]]";"[[0.   3.48 1.03 4.93]
 [3.48 0.   3.65 3.38]
 [1.03 3.65 0.   4.55]
 [4.93 3.38 4.55 0.  ]]";"[ 0.538  0.084  0.472  0.139  0.076 -0.012  0.272 -0.346  0.029  0.094
  0.087]";"[ 0.768 -0.429  0.494 -0.16  -0.021  0.114 -0.034  0.069 -0.065 -0.052
 -0.024]";5;2;2.8022791470632993;[1.22955091];[5.34400035]
[9, 16];[3, 6, 12, 13];1;33.3%;"[[0.   4.55]
 [4.55 0.  ]]";"[[0.   3.48 3.11 4.66]
 [3.48 0.   2.68 2.19]
 [3.11 2.68 0.   5.08]
 [4.66 2.19 5.08 0.  ]]";"[ 0.584 -0.669  0.531 -0.166  0.131  0.475 -0.191 -0.063 -0.132  0.03
 -0.075]";"[ 0.744 -0.053  0.465 -0.008 -0.049 -0.129  0.198 -0.072  0.015 -0.021
  0.057]";3;3;2.2641150763043165;[4.02754151];[2.78012692]
[13, 9];[3, 6, 12, 16];1;25.0%;"[[0.   4.71]
 [4.71 0.  ]]";"[[0.   3.48 3.11 4.93]
 [3.48 0.   2.68 3.38]
 [3.11 2.68 0.   3.7 ]
 [4.93 3.38 3.7  0.  ]]";"[ 0.552  0.086  0.928 -0.166 -0.291  0.129  0.084 -0.26  -0.071  0.129
 -0.069]";"[ 0.76  -0.43   0.266 -0.007  0.162  0.044  0.06   0.026 -0.015 -0.07
  0.054]";4;2;3.0619269649618786;[3.02713177];[4.44808595]
[12, 9];[3, 6, 13, 16];1;16.7%;"[[0.   2.21]
 [2.21 0.  ]]";"[[0.   3.48 4.66 4.93]
 [3.48 0.   2.19 3.38]
 [4.66 2.19 0.   5.22]
 [4.93 3.38 5.22 0.  ]]";"[ 0.645 -0.688  0.655  0.562  0.104 -0.048 -0.184 -0.24   0.065  0.094
 -0.021]";"[ 0.714 -0.043  0.403 -0.372 -0.036  0.132  0.194  0.016 -0.083 -0.052
  0.03 ]";6;1;6.477986339012417;[2.63064767];[8.51757119]
[6, 16];[3, 9, 12, 13];1;25.0%;"[[0.   3.38]
 [3.38 0.  ]]";"[[0.   1.03 3.11 4.66]
 [1.03 0.   2.21 4.71]
 [3.11 2.21 0.   5.08]
 [4.66 4.71 5.08 0.  ]]";"[ 0.892 -0.209 -0.01  -0.403  0.188  0.386 -0.007  0.066 -0.035 -0.119
  0.014]";"[ 0.591 -0.282  0.735  0.111 -0.078 -0.085  0.106 -0.137 -0.034  0.054
  0.013]";4;3;2.8482419637982654;[2.89196757];[3.21575982]
[6, 13];[3, 9, 12, 16];1;14.3%;"[[0.   2.19]
 [2.19 0.  ]]";"[[0.   1.03 3.11 4.93]
 [1.03 0.   2.21 4.55]
 [3.11 2.21 0.   3.7 ]
 [4.93 4.55 3.7  0.  ]]";"[ 0.86   0.545  0.387 -0.404 -0.234  0.04   0.268 -0.131  0.026 -0.02
  0.02 ]";"[ 0.606 -0.659  0.537  0.111  0.133  0.088 -0.031 -0.038 -0.064  0.005
  0.01 ]";7;2;5.453811957560832;[2.03529873];[5.42589567]
[12, 6];[3, 9, 13, 16];1;14.3%;"[[0.   2.68]
 [2.68 0.  ]]";"[[0.   1.03 4.66 4.93]
 [1.03 0.   4.71 4.55]
 [4.66 4.71 0.   5.22]
 [4.93 4.55 5.22 0.  ]]";"[ 0.953 -0.229  0.113  0.325  0.161 -0.137 -0.    -0.111  0.162 -0.055
  0.068]";"[ 0.56  -0.272  0.674 -0.253 -0.064  0.177  0.103 -0.048 -0.132  0.022
 -0.014]";7;1;5.950558580437318;[1.69726378];[8.97024979]
[6, 9];[3, 12, 13, 16];1;20.0%;"[[0.   3.65]
 [3.65 0.  ]]";"[[0.   3.11 4.66 4.93]
 [3.11 0.   5.08 3.7 ]
 [4.66 5.08 0.   5.22]
 [4.93 3.7  5.22 0.  ]]";"[ 0.968 -0.228  0.57   0.02  -0.206  0.004 -0.188 -0.026  0.062 -0.02
 -0.088]";"[ 0.552 -0.273  0.445 -0.1    0.119  0.106  0.197 -0.091 -0.082  0.005
  0.064]";5;1;1.5315936952337394;[2.82222418];[6.22947057]
[16, 3];[6, 9, 12, 13];1;50.0%;"[[0.   4.93]
 [4.93 0.  ]]";"[[0.   3.65 2.68 2.19]
 [3.65 0.   2.21 4.71]
 [2.68 2.21 0.   5.08]
 [2.19 4.71 5.08 0.  ]]";"[ 0.567 -0.631  0.419 -0.339  0.163  0.224  0.121  0.163 -0.193 -0.084
  0.041]";"[ 0.753 -0.072  0.521  0.079 -0.065 -0.004  0.042 -0.186  0.045  0.037
 -0.   ]";2;4;2.701860281013174;[5.1916021];[2.22941518]
[13, 3];[6, 9, 12, 16];1;33.3%;"[[0.   4.66]
 [4.66 0.  ]]";"[[0.   3.65 2.68 3.38]
 [3.65 0.   2.21 4.55]
 [2.68 2.21 0.   3.7 ]
 [3.38 4.55 3.7  0.  ]]";"[ 0.536  0.124  0.816 -0.34  -0.26  -0.121  0.396 -0.033 -0.132  0.014
  0.046]";"[ 0.769 -0.449  0.322  0.08   0.146  0.169 -0.095 -0.087  0.015 -0.013
 -0.003]";3;3;3.2087684224791255;[3.76378125];[3.22951284]
[12, 3];[6, 9, 13, 16];1;25.0%;"[[0.   3.11]
 [3.11 0.  ]]";"[[0.   3.65 2.19 3.38]
 [3.65 0.   4.71 4.55]
 [2.19 4.71 0.   5.22]
 [3.38 4.55 5.22 0.  ]]";"[ 0.629 -0.65   0.543  0.388  0.135 -0.299  0.128 -0.013  0.004 -0.021
  0.095]";"[ 0.722 -0.062  0.459 -0.285 -0.051  0.258  0.039 -0.097 -0.053  0.005
 -0.027]";4;2;3.1351601332305545;[3.18784508];[4.37066472]
[9, 3];[6, 12, 13, 16];1;25.0%;"[[0.   1.03]
 [1.03 0.  ]]";"[[0.   2.68 2.19 3.38]
 [2.68 0.   5.08 3.7 ]
 [2.19 5.08 0.   5.22]
 [3.38 3.7  5.22 0.  ]]";"[ 0.644 -0.649  0.999  0.083 -0.231 -0.158 -0.06   0.072 -0.096  0.014
 -0.061]";"[ 0.715 -0.063  0.231 -0.132  0.132  0.187  0.133 -0.14  -0.003 -0.013
  0.05 ]";4;2;2.842591275569289;[4.44828507];[3.36231672]
[6, 3];[9, 12, 13, 16];1;25.0%;"[[0.   3.48]
 [3.48 0.  ]]";"[[0.   2.21 4.71 4.55]
 [2.21 0.   5.08 3.7 ]
 [4.71 5.08 0.   5.22]
 [4.55 3.7  5.22 0.  ]]";"[ 0.951 -0.19   0.458 -0.154 -0.174 -0.247  0.123  0.201  0.001 -0.135
  0.028]";"[ 0.561 -0.292  0.502 -0.013  0.103  0.232  0.041 -0.204 -0.052  0.062
  0.006]";4;2;1.1575901366969896;[3.27431608];[3.49171376]
[16];[3, 6, 9, 12, 13];1;20.0%;[[0.]];"[[0.   3.48 1.03 3.11 4.66]
 [3.48 0.   3.65 2.68 2.19]
 [1.03 3.65 0.   2.21 4.71]
 [3.11 2.68 2.21 0.   5.08]
 [4.66 2.19 4.71 5.08 0.  ]]";"[ 0.508 -0.65  -0.049 -0.588  0.525  0.858 -0.009  0.028 -0.229 -0.069
  0.027]";"[ 0.728 -0.179  0.594  0.045 -0.092 -0.085  0.084 -0.089  0.005  0.009
  0.011]";5;3;4.082914073095902;[3.02112455];[3.14154998]
[13];[3, 6, 9, 12, 16];1;11.1%;[[0.]];"[[0.   3.48 1.03 3.11 4.93]
 [3.48 0.   3.65 2.68 3.38]
 [1.03 3.65 0.   2.21 4.55]
 [3.11 2.68 2.21 0.   3.7 ]
 [4.93 3.38 4.55 3.7  0.  ]]";"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]";"[ 0.74  -0.481  0.435  0.046  0.077  0.053 -0.026 -0.01  -0.019 -0.03
  0.008]";9;2;5.97842823368462;[2.12558509];[4.96100472]
[12];[3, 6, 9, 13, 16];1;10.0%;[[0.]];"[[0.   3.48 1.03 4.66 4.93]
 [3.48 0.   3.65 2.19 3.38]
 [1.03 3.65 0.   4.71 4.55]
 [4.66 2.19 4.71 0.   5.22]
 [4.93 3.38 4.55 5.22 0.  ]]";"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]";"[ 0.703 -0.172  0.545 -0.246 -0.081  0.124  0.081 -0.018 -0.074 -0.016
 -0.011]";10;1;7.681912027824638;[1.71979025];[9.02040356]
[9];[3, 6, 12, 13, 16];1;16.7%;[[0.]];"[[0.   3.48 3.11 4.66 4.93]
 [3.48 0.   2.68 2.19 3.38]
 [3.11 2.68 0.   5.08 3.7 ]
 [4.66 2.19 5.08 0.   5.22]
 [4.93 3.38 3.7  5.22 0.  ]]";"[ 0.66  -0.687  1.111  0.257 -0.263  0.093 -0.372 -0.154 -0.035  0.129
 -0.176]";"[ 0.697 -0.172  0.362 -0.124  0.066  0.068  0.156 -0.052 -0.034 -0.03
  0.051]";6;1;3.2305248200394865;[3.62080658];[7.09461814]
[6];[3, 9, 12, 13, 16];1;11.1%;[[0.]];"[[0.   1.03 3.11 4.66 4.93]
 [1.03 0.   2.21 4.71 4.55]
 [3.11 2.21 0.   5.08 3.7 ]
 [4.66 4.71 5.08 0.   5.22]
 [4.93 4.55 3.7  5.22 0.  ]]";"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]";"[ 0.574 -0.356  0.579 -0.029  0.043  0.104  0.083 -0.104 -0.073  0.029
  0.016]";9;1;5.129319678929901;[2.13576016];[7.91800111]
[3];[6, 9, 12, 13, 16];1;25.0%;[[0.]];"[[0.   3.65 2.68 2.19 3.38]
 [3.65 0.   2.21 4.71 4.55]
 [2.68 2.21 0.   5.08 3.7 ]
 [2.19 4.71 5.08 0.   5.22]
 [3.38 4.55 3.7  5.22 0.  ]]";"[ 0.627 -0.611  0.887 -0.09  -0.2   -0.409  0.251  0.299 -0.157 -0.1
  0.054]";"[ 0.704 -0.187  0.407 -0.054  0.053  0.168  0.032 -0.143 -0.009  0.016
  0.005]";4;2;1.7821209604165025;[4.12704893];[3.76166257]
[12, 6, 13, 9, 17];[3];1;100.0%;"[[0.   2.68 5.08 2.21 4.93]
 [2.68 0.   2.19 3.65 8.7 ]
 [5.08 2.19 0.   4.71 7.2 ]
 [2.21 3.65 4.71 0.   6.6 ]
 [4.93 8.7  7.2  6.6  0.  ]]";[[0.]];"[ 0.451 -0.129  0.444  0.186 -0.226  0.01   0.076 -0.154  0.106  0.018
  0.003]";"[ 0.627 -0.611  0.887 -0.09  -0.2   -0.409  0.251  0.299 -0.157 -0.1
  0.054]";1;4;1.675253900908275;[4.83816171];[4.12704893]
[12, 13, 9, 17, 3];[6];1;100.0%;"[[0.   5.08 2.21 4.93 3.11]
 [5.08 0.   4.71 7.2  4.66]
 [2.21 4.71 0.   6.6  1.03]
 [4.93 7.2  6.6  0.   8.  ]
 [3.11 4.66 1.03 8.   0.  ]]";[[0.]];"[ 0.321 -0.297  0.616  0.212 -0.237 -0.055  0.128 -0.115  0.043  0.032
  0.013]";"[ 1.276e+00  2.310e-01  2.800e-02 -2.180e-01 -1.480e-01 -8.500e-02
 -5.000e-03  1.030e-01  1.590e-01 -1.690e-01  1.000e-03]";1;9;5.675584767798974;[6.1070658];[2.13576016]
[12, 6, 13, 17, 3];[9];1;100.0%;"[[0.   2.68 5.08 4.93 3.11]
 [2.68 0.   2.19 8.7  3.48]
 [5.08 2.19 0.   7.2  4.66]
 [4.93 8.7  7.2  0.   8.  ]
 [3.11 3.48 4.66 8.   0.  ]]";[[0.]];"[ 0.445 -0.114  0.399  0.117 -0.214 -0.091  0.201 -0.063  0.082 -0.027
  0.049]";"[ 0.66  -0.687  1.111  0.257 -0.263  0.093 -0.372 -0.154 -0.035  0.129
 -0.176]";1;6;1.337694428368417;[4.32043083];[3.62080658]
[6, 13, 9, 17, 3];[12];1;100.0%;"[[0.   2.19 3.65 8.7  3.48]
 [2.19 0.   4.71 7.2  4.66]
 [3.65 4.71 0.   6.6  1.03]
 [8.7  7.2  6.6  0.   8.  ]
 [3.48 4.66 1.03 8.   0.  ]]";[[0.]];"[ 0.45  -0.113  0.582 -0.005 -0.36  -0.034  0.126 -0.029  0.041 -0.013
 -0.013]";"[ 0.631 -0.689  0.199  0.867  0.471 -0.189  0.004 -0.326  0.165  0.059
  0.135]";1;10;5.314294483294474;[6.12625538];[1.71979025]
[12, 6, 9, 17, 3];[13];1;100.0%;"[[0.   2.68 2.21 4.93 3.11]
 [2.68 0.   3.65 8.7  3.48]
 [2.21 3.65 0.   6.6  1.03]
 [4.93 8.7  6.6  0.   8.  ]
 [3.11 3.48 1.03 8.   0.  ]]";[[0.]];"[ 0.488 -0.422  0.472  0.286 -0.202 -0.105  0.019 -0.021  0.096 -0.027
  0.006]";"[ 0.445  0.858  0.745 -0.59  -0.319  0.166  0.54  -0.365 -0.107  0.129
  0.039]";1;9;8.635278198564484;[7.22174761];[2.12558509]
[12, 6, 13, 9, 3];[17];1;33.3%;"[[0.   2.68 5.08 2.21 3.11]
 [2.68 0.   2.19 3.65 3.48]
 [5.08 2.19 0.   4.71 4.66]
 [2.21 3.65 4.71 0.   1.03]
 [3.11 3.48 4.66 1.03 0.  ]]";[[0.]];"[ 0.728 -0.179  0.594  0.045 -0.092 -0.085  0.084 -0.089  0.005  0.009
  0.011]";"[-0.755 -0.357  0.137  0.614 -0.871  0.064  0.214 -0.027  0.347 -0.055
  0.016]";3;5;8.321771854432297;[3.14154998];[3.08576537]
[12, 13, 9, 17];[3, 6];1;100.0%;"[[0.   5.08 2.21 4.93]
 [5.08 0.   4.71 7.2 ]
 [2.21 4.71 0.   6.6 ]
 [4.93 7.2  6.6  0.  ]]";"[[0.   3.48]
 [3.48 0.  ]]";"[ 0.245 -0.219  0.548  0.287 -0.246  0.033  0.097 -0.218  0.092  0.065
  0.003]";"[ 0.951 -0.19   0.458 -0.154 -0.174 -0.247  0.123  0.201  0.001 -0.135
  0.028]";1;4;3.385138230883696;[4.99522582];[3.27431608]
[12, 6, 13, 17];[3, 9];1;100.0%;"[[0.   2.68 5.08 4.93]
 [2.68 0.   2.19 8.7 ]
 [5.08 2.19 0.   7.2 ]
 [4.93 8.7  7.2  0.  ]]";"[[0.   1.03]
 [1.03 0.  ]]";"[ 0.399  0.011  0.277  0.168 -0.217 -0.011  0.188 -0.154  0.141 -0.009
  0.048]";"[ 0.644 -0.649  0.999  0.083 -0.231 -0.158 -0.06   0.072 -0.096  0.014
 -0.061]";1;4;2.1647880835266267;[3.2081951];[4.44828507]
[6, 13, 9, 17];[3, 12];1;100.0%;"[[0.   2.19 3.65 8.7 ]
 [2.19 0.   4.71 7.2 ]
 [3.65 4.71 0.   6.6 ]
 [8.7  7.2  6.6  0.  ]]";"[[0.   3.11]
 [3.11 0.  ]]";"[ 0.406  0.011  0.505  0.016 -0.401  0.059  0.094 -0.111  0.091  0.008
 -0.03 ]";"[ 0.629 -0.65   0.543  0.388  0.135 -0.299  0.128 -0.013  0.004 -0.021
  0.095]";1;4;3.358053025046015;[5.06544257];[3.18784508]
